ICD9,ICD10
7869,R098
78701,R11
78702,R11
78703,R11
7871,R12
7872,R13
7873,R14
7874,R192
7875,R191
7876,R15
7877,R195
7878,R194
78791,A09
78799,R198
7880,N23
7881,R300
78820,R33
78821,R33
78829,R33
78830,R32
78831,N394
78832,N394
78833,N394
78834,N394
78835,N394
78836,R32
78837,N394
78839,N394
78841,R35
78842,R35
78843,R35
7885,R34
78861,R391
78862,R391
78869,R391
7887,R36
7888,R390
7889,R398
78900,R104
78901,R101
78902,R101
78903,R103
78904,R103
78905,R103
78906,R101
78907,R100
78909,R104
7891,R160
7892,R161
78930,R190
78931,R190
78932,R190
78933,R190
78934,R190
78935,R190
78936,R190
78937,R190
78939,R190
78940,R193
78941,R193
78942,R193
78943,R193
78944,R193
78945,R193
78946,R193
78947,R193
78949,R193
7895,R18
78960,R104
78961,R104
78962,R104
78963,R104
78964,R104
78965,R104
78966,R104
78967,R104
78969,R104
7899,R198
7900,R71
7901,R700
7902,R730
7903,R780
7904,R740
7905,R748
7906,R798
7907,A499
7908,B349
79091,R798
79092,D689
79093,R798
79099,R789
7910,R80
7911,R820
7912,R823
7913,R821
7914,R822
7915,R81
7916,R824
7917,R829
7919,R829
7920,R839
7921,R195
7922,R869
7923,O419
7924,R196
7929,R898
7930,R930
7931,R91
7932,R931
7933,R932
7934,R933
7935,R934
7936,R935
7937,R937
7938,R92
7939,R938
79400,R940
79401,R908
79402,R940
79409,R940
79410,R941
79411,H599
79412,H599
79413,H599
79414,H599
79415,H939
79416,H939
79417,R937
79419,R941
7942,R942
79430,R943
79431,R943
79439,R943
7944,R944
7945,R946
7946,R947
7947,R947
7948,K769
7949,R948
7950,R876
7951,R899
7952,R898
7953,R898
7954,R897
7955,R761
7956,R762
79571,R75
79579,R768
7960,R789
7961,R292
7962,R030
7963,R031
7964,R899
7969,R899
797,R54
7980,R95
7981,R960
7982,R961
7989,R98
7990,R090
7991,R092
7992,R450
7993,R53
7994,R64
7995,R2981
7998,R99
7999,R99
80000,S020
80001,S020
80002,S020
80003,S020
80004,S020
80005,S020
80006,S020
80009,S020
80010,S0621
80011,S0621
80012,S0621
80013,S0621
80014,S0621
80015,S0621
80016,S0621
80019,S0621
80020,S064
80021,S064
80022,S064
80023,S064
80024,S064
80025,S064
80026,S064
80029,S064
80030,S068
80031,S068
80032,S068
80033,S068
80034,S068
80035,S068
80036,S068
80039,S068
80040,S068
80041,S068
80042,S068
80043,S068
80044,S068
80045,S068
80046,S068
80049,S068
80050,S020
80051,S020
80052,S020
80053,S020
80054,S020
80055,S020
80056,S020
80059,S020
80060,S0621
80061,S0621
80062,S0621
80063,S0621
80064,S0621
80065,S0621
80066,S0621
80069,S0621
80070,S064
80071,S064
80072,S064
80073,S064
80074,S064
80075,S064
80076,S064
80079,S064
80080,S068
80081,S068
80082,S068
80083,S068
80084,S068
80085,S068
80086,S068
80089,S068
80090,S068
80091,S068
80092,S068
80093,S068
80094,S068
80095,S068
80096,S068
80099,S068
80100,S021
80101,S021
80102,S021
80103,S021
80104,S021
80105,S021
80106,S021
80109,S021
80110,S0621
80111,S0621
80112,S0621
80113,S0621
80114,S0621
80115,S0621
80116,S0621
80119,S0621
80120,S064
80121,S064
80122,S064
80123,S064
80124,S064
80125,S064
80126,S064
80129,S064
80130,S068
80131,S068
80132,S068
80133,S068
80134,S068
80135,S068
80136,S068
80139,S068
80140,S068
80141,S068
80142,S068
80143,S068
80144,S068
80145,S068
80146,S068
80149,S068
80150,S021
80151,S021
80152,S021
80153,S021
80154,S021
80155,S021
80156,S021
80159,S021
80160,S0621
80161,S0621
80162,S0621
80163,S0621
80164,S0621
80165,S0621
80166,S0621
80169,S0621
80170,S064
80171,S064
80172,S064
80173,S064
80174,S064
80175,S064
80176,S064
80179,S064
80180,S068
80181,S068
80182,S068
80183,S068
80184,S068
80185,S068
80186,S068
80189,S068
80190,S068
80191,S068
80192,S068
80193,S068
80194,S068
80195,S068
80196,S068
80199,S068
8020,S022
8021,S022
80220,S0260
80221,S0261
80222,S0262
80223,S0263
80224,S0264
80225,S0265
80226,S0266
80227,S0267
80228,S0268
80229,S0269
80230,S0260
80231,S0261
80232,S0262
80233,S0263
80234,S0264
80235,S0265
80236,S0266
80237,S0267
80238,S0268
80239,S0269
8024,S024
8025,S024
8026,S023
8027,S023
8028,S029
8029,S029
80300,S028
80301,S028
80302,S028
80303,S028
80304,S028
80305,S028
80306,S028
80309,S028
80310,S0621
80311,S0621
80312,S0621
80313,S0621
80314,S0621
80315,S0621
80316,S0621
80319,S0621
80320,S064
80321,S064
80322,S064
80323,S064
80324,S064
80325,S064
80326,S064
80329,S064
80330,S068
80331,S068
80332,S068
80333,S068
80334,S068
80335,S068
80336,S068
80339,S068
80340,S068
80341,S068
80342,S068
80343,S068
80344,S068
80345,S068
80346,S068
80349,S068
80350,S028
80351,S028
80352,S028
80353,S028
80354,S028
80355,S028
80356,S028
80359,S028
80360,S0621
80361,S0621
80362,S0621
80363,S0621
80364,S0621
80365,S0621
80366,S0621
80369,S0621
80370,S064
80371,S064
80372,S064
80373,S064
80374,S064
80375,S064
80376,S064
80379,S064
80380,S068
80381,S068
80382,S068
80383,S068
80384,S068
80385,S068
80386,S068
80389,S068
80390,S068
80391,S068
80392,S068
80393,S068
80394,S068
80395,S068
80396,S068
80399,S068
80400,S027
80401,S027
80402,S027
80403,S027
80404,S027
80405,S027
80406,S027
80409,S027
80410,S0621
80411,S0621
80412,S0621
80413,S0621
80414,S0621
80415,S0621
80416,S0621
80419,S0621
80420,S064
80421,S064
80422,S064
80423,S064
80424,S064
80425,S064
80426,S064
80429,S064
80430,S068
80431,S068
80432,S068
80433,S068
80434,S068
80435,S068
80436,S068
80439,S068
80440,S068
80441,S068
80442,S068
80443,S068
80444,S068
80445,S068
80446,S068
80449,S068
80450,S027
80451,S027
80452,S027
80453,S027
80454,S027
80455,S027
80456,S027
80459,S027
80460,S0621
80461,S0621
80462,S0621
80463,S0621
80464,S0621
80465,S0621
80466,S0621
80469,S0621
80470,S064
80471,S064
80472,S064
80473,S064
80474,S064
80475,S064
80476,S064
80479,S064
80480,S068
80481,S068
80482,S068
80483,S068
80484,S068
80485,S068
80486,S068
80489,S068
80490,S068
80491,S068
80492,S068
80493,S068
80494,S068
80495,S068
80496,S068
80499,S068
80500,S129
80501,S120
80502,S121
80503,S1221
80504,S1222
80505,S1223
80506,S1224
80507,S1225
80508,S127
80510,S129
80511,S120
80512,S121
80513,S1221
80514,S1222
80515,S1223
80516,S1224
80517,S1225
80518,S127
8052,S2200
8053,S2200
8054,S3200
8055,S3200
8056,S321
8057,S321
8058,T080
8059,T081
80600,S1410
80601,S1411
80602,S1413
80603,S1412
80604,S1413
80605,S1410
80606,S1411
80607,S1413
80608,S1412
80609,S1413
80610,S1410
80611,S1411
80612,S1413
80613,S1412
80614,S1413
80615,S1410
80616,S1411
80617,S1413
80618,S1412
80619,S1413
80620,S2410
80621,S2411
80622,S2412
80623,S2412
80624,S2412
80625,S2410
80626,S2411
80627,S2412
80628,S2412
80629,S2412
80630,S2410
80631,S2411
80632,S2412
80633,S2412
80634,S2412
80635,S2410
80636,S2411
80637,S2412
80638,S2412
80639,S2412
8064,S341
8065,S341
80660,S341
80661,S343
80662,S343
80669,S341
80670,S341
80671,S343
80672,S343
80679,S341
8068,T093
8069,T093
80700,S2232
80701,S2232
80702,S2242
80703,S2243
80704,S2244
80705,S2244
80706,S2244
80707,S2244
80708,S2244
80709,S2240
80710,S2232
80711,S2232
80712,S2242
80713,S2243
80714,S2244
80715,S2244
80716,S2244
80717,S2244
80718,S2244
80719,S2240
8072,S222
8073,S222
8074,S225
8075,S128
8076,S128
8080,S324
8081,S324
8082,S325
8083,S325
80841,S323
80842,S3281
80843,S3289
80849,S3289
80851,S323
80852,S3281
80853,S3289
80859,S3289
8088,S3283
8089,S3283
8090,T0210
8091,T0211
81000,S4200
81001,S4201
81002,S4202
81003,S4203
81010,S4200
81011,S4201
81012,S4202
81013,S4203
81100,S4210
81101,S4212
81102,S4213
81103,S4214
81109,S4211
81110,S4210
81111,S4212
81112,S4213
81113,S4214
81119,S4211
81200,S4220
81201,S4222
81202,S4223
81203,S4224
81209,S4229
81210,S4220
81211,S4222
81212,S4223
81213,S4224
81219,S4229
81220,S423
81221,S423
81230,S423
81231,S423
81240,S4240
81241,S4241
81242,S4242
81243,S4243
81244,S4244
81249,S4249
81250,S4240
81251,S4241
81252,S4242
81253,S4243
81254,S4244
81259,S4249
81300,S528
81301,S5201
81302,S5202
81303,S5221
81304,S5200
81305,S5211
81306,S5212
81307,S5210
81308,S528
81310,S528
81311,S5201
81312,S5202
81313,S5221
81314,S5200
81315,S5211
81316,S5212
81317,S5210
81318,S528
81320,S528
81321,S5230
81322,S5220
81323,S524
81330,S528
81331,S5230
81332,S5220
81333,S524
81340,S528
81341,S5251
81342,S5259
81343,S528
81344,S526
81350,S528
81351,S5251
81352,S5259
81353,S528
81354,S526
81380,S529
81381,S5230
81382,S5220
81383,S524
81390,S529
81391,S5230
81392,S5220
81393,S524
81400,S6210
81401,S620
81402,S6211
81403,S6212
81404,S6213
81405,S6214
81406,S6215
81407,S6216
81408,S6217
81409,S6219
81410,S6210
81411,S620
81412,S6211
81413,S6212
81414,S6213
81415,S6214
81416,S6215
81417,S6216
81418,S6217
81419,S6219
81500,S6230
81501,S6221
81502,S6231
81503,S6232
81504,S6233
81509,S624
81510,S6230
81511,S6221
81512,S6231
81513,S6232
81514,S6233
81519,S624
81600,S6250
81601,S6251
81602,S6252
81603,S627
81610,S6250
81611,S6251
81612,S6252
81613,S627
8170,S628
8171,S628
8180,T100
8181,T101
8190,T0240
8191,T0241
82000,S7201
82001,S7202
82002,S7204
82003,S7205
82009,S7208
82010,S7201
82011,S7202
82012,S7204
82013,S7205
82019,S7208
82020,S7210
82021,S7211
82022,S722
82030,S7210
82031,S7211
82032,S722
8208,S7200
8209,S7200
82100,S729
82101,S723
82110,S723
82111,S723
82120,S7240
82121,S7241
82122,S7242
82123,S7243
82129,S7244
82130,S7240
82131,S723
82132,S7242
82133,S7243
82139,S7244
8220,S820
8221,S820
82300,S8218
82301,S8241
82302,S8211
82310,S8218
82311,S8241
82312,S8211
82320,S8228
82321,S8242
82322,S8221
82330,S8228
82331,S8242
82332,S8221
82380,S8228
82381,S8240
82382,S8221
82390,S8228
82391,S8240
82392,S8221
8240,S825
8241,S825
8242,S826
8243,S826
8244,S8281
8245,S8281
8246,S8282
8247,S8282
8248,S8288
8249,S8288
8250,S920
8251,S920
82520,S929
82521,S921
82522,S9221
82523,S9222
82524,S9223
82525,S923
82529,S9228
82530,S929
82531,S921
82532,S9221
82533,S9222
82534,S9223
82535,S923
82539,S9228
8260,S924
8261,S924
8270,T120
8271,T121
8280,T0250
8281,T0251
8290,T1420
8291,T1421
8300,S030
8301,S030
83100,S433
83101,S4301
83102,S4302
83103,S4303
83104,S431
83109,S4308
83110,S433
83111,S4301
83112,S4302
83113,S4303
83114,S431
83119,S4308
83200,S5310
83201,S5311
83202,S5312
83203,S5313
83204,S5314
83209,S5318
83210,S5310
83211,S5311
83212,S5312
83213,S5313
83214,S5314
83219,S5318
83300,S6300
83301,S6301
83302,S6302
83303,S6303
83304,S6304
83305,S6311
83309,S6308
83310,S6300
83311,S6301
83312,S6302
83313,S6303
83314,S6304
83315,S6311
83319,S6308
83400,S6310
83401,S6311
83402,S6312
83410,S6310
83411,S6311
83412,S6312
83500,S7300
83501,S7301
83502,S7308
83503,S7302
83510,S7300
83511,S7301
83512,S7308
83513,S7302
8360,S832
8361,S832
8362,S833
8363,S830
8364,S830
83650,S8310
83651,S8311
83652,S8312
83653,S8313
83654,S8314
83659,S8318
83660,S8310
83661,S8311
83662,S8312
83663,S8313
83664,S8314
83669,S8318
8370,S930
8371,S930
83800,S9330
83801,S9331
83802,S9332
83803,S9333
83804,S9334
83805,S9311
83806,S9312
83809,S9310
83810,S9330
83811,S9331
83812,S9332
83813,S9333
83814,S9334
83815,S9311
83816,S9312
83819,S9310
83900,S1310
83901,S1311
83902,S1312
83903,S1313
83904,S1314
83905,S1315
83906,S1316
83907,S1317
83908,S133
83910,S1310
83911,S1311
83912,S1312
83913,S1313
83914,S1314
83915,S1315
83916,S1316
83917,S1317
83918,S133
83920,S3310
83921,S2310
83930,S3310
83931,S2310
83940,T092
83941,S332
83942,S332
83949,T092
83950,T092
83951,S332
83952,S332
83959,T092
83961,S432
83969,T143
83971,S432
83979,T143
8398,T039
8399,T039
8400,S435
8401,S437
8402,S434
8403,S468
8404,S434
8405,S468
8406,S468
8408,S437
8409,S437
8410,S5341
8411,S5342
8412,S5343
8413,S5344
8418,S5348
8419,S5340
84200,S6350
84201,S6351
84202,S6352
84209,S6358
84210,S637
84211,S6353
84212,S6361
84213,S6362
84219,S637
8430,S7311
8431,S7312
8438,S7318
8439,S7310
8440,S8341
8441,S8342
8442,S8350
8443,S836
8448,S836
8449,S836
84500,S9340
84501,S9341
84502,S9342
84503,S9343
84509,S9348
84510,S936
84511,S936
84512,S935
84513,S935
84519,S936
8460,S3351
8461,S336
8462,S337
8463,S337
8468,S337
8469,S337
8470,S134
8471,S233
8472,S3350
8473,S337
8474,S337
8479,T092
8480,S035
8481,S034
8482,S135
8483,S234
84840,S234
84841,S436
84842,S234
84849,S234
8485,S337
8488,T143
8489,T143
8501,S0602
8502,S0603
8503,S0604
8504,S0604
8509,S0601
85100,S0621
85101,S0621
85102,S0621
85103,S0621
85104,S0621
85105,S0621
85106,S0621
85110,S0621
85111,S0621
85112,S0621
85113,S0621
85114,S0621
85115,S0621
85116,S0621
85120,S0628
85121,S0628
85122,S0628
85123,S0628
85124,S0628
85125,S0628
85126,S0628
85130,S0628
85131,S0628
85132,S0628
85133,S0628
85134,S0628
85135,S0628
85136,S0628
85140,S0622
85141,S0622
85142,S0622
85143,S0622
85144,S0622
85145,S0622
85146,S0622
85150,S0622
85151,S0622
85152,S0622
85153,S0622
85154,S0622
85155,S0622
85156,S0622
85160,S0628
85161,S0628
85162,S0628
85163,S0628
85164,S0628
85165,S0628
85166,S0628
85170,S0628
85171,S0628
85172,S0628
85173,S0628
85174,S0628
85175,S0628
85176,S0628
85180,S068
85181,S068
85182,S068
85183,S068
85184,S068
85185,S068
85186,S068
85190,S068
85191,S068
85192,S068
85193,S068
85194,S068
85195,S068
85196,S068
85200,S066
85201,S066
85202,S066
85203,S066
85204,S066
85205,S066
85206,S066
85210,S066
85211,S066
85212,S066
85213,S066
85214,S066
85215,S066
85216,S066
85220,S065
85221,S065
85222,S065
85223,S065
85224,S065
85225,S065
85226,S065
85230,S065
85231,S065
85232,S065
85233,S065
85234,S065
85235,S065
85236,S065
85240,S064
85241,S064
85242,S064
85243,S064
85244,S064
85245,S064
85246,S064
85250,S064
85251,S064
85252,S064
85253,S064
85254,S064
85255,S064
85256,S064
85300,S068
85301,S068
85302,S068
85303,S068
85304,S068
85305,S068
85306,S068
85310,S068
85311,S068
85312,S068
85313,S068
85314,S068
85315,S068
85316,S068
85400,S099
85401,S099
85402,S099
85403,S099
85404,S099
85405,S099
85406,S099
85410,S099
85411,S099
85412,S099
85413,S099
85414,S099
85415,S099
85416,S099
8600,S270
8601,S270
8602,S271
8603,S271
8604,S272
8605,S272
86100,S269
86101,S2681
86102,S2682
86103,S2683
86110,S269
86111,S2681
86112,S2682
86113,S2683
86120,S2738
86121,S2731
86122,S2732
86130,S2738
86131,S2731
86132,S2732
8620,S2781
8621,S2781
86221,S274
86222,S2783
86229,S2788
86231,S274
86232,S2783
86239,S2788
8628,S279
8629,S279
8630,S363
8631,S363
86320,S3640
86321,S3641
86329,S3649
86330,S3640
86331,S3641
86339,S3649
86340,S3650
86341,S3651
86342,S3652
86343,S3653
86344,S3654
86345,S366
86346,S3659
86349,S3659
86350,S3650
86351,S3651
86352,S3652
86353,S3653
86354,S3654
86355,S366
86356,S3659
86359,S3659
86380,S3650
86381,S3621
86382,S3622
86383,S3623
86384,S3629
86385,S3659
86389,S3650
86390,S3650
86391,S3621
86392,S3622
86393,S3623
86394,S3629
86395,S3659
86399,S3650
86400,S3610
86401,S3611
86402,S3613
86403,S3614
86404,S3615
86405,S3612
86409,S3616
86410,S3610
86411,S3611
86412,S3613
86413,S3614
86414,S3615
86415,S3612
86419,S3616
86500,S3600
86501,S3601
86502,S3602
86503,S3603
86504,S3604
86509,S3608
86510,S3600
86511,S3601
86512,S3602
86513,S3603
86514,S3604
86519,S3608
86600,S3700
86601,S3701
86602,S3702
86603,S3703
86610,S3700
86611,S3701
86612,S3702
86613,S3703
8670,S3720
8671,S3720
8672,S371
8673,S371
8674,S376
8675,S376
8676,S3788
8677,S3788
8678,S379
8679,S379
86800,S369
86801,S3781
86802,S3618
86803,S3681
86804,S3683
86809,T148
86810,S369
86811,S3781
86812,S3618
86813,S3681
86814,S3683
86819,T148
8690,T148
8691,T148
8700,S011
8701,S011
8702,S011
8703,S054
8704,S054
8708,S058
8709,S059
8710,S053
8711,S052
8712,S052
8713,S057
8714,S053
8715,S055
8716,S055
8717,S056
8719,S056
87200,S0130
87201,S0131
87202,S0139
87210,S0130
87211,S0131
87212,S0139
87261,S0137
87262,S0136
87263,S0135
87264,S0138
87269,S0139
87271,S0137
87272,S0136
87273,S0135
87274,S0138
87279,S0139
8728,S0130
8729,S0130
8730,S010
8731,S010
87320,S0120
87321,S0123
87322,S0122
87323,S0122
87329,S0129
87330,S0120
87331,S0123
87332,S0122
87333,S0122
87339,S0129
87340,S0180
87341,S0141
87342,S0180
87343,S0151
87344,S0143
87349,S0180
87350,S0180
87351,S0141
87352,S0180
87353,S0151
87354,S0143
87359,S0180
87360,S0150
87361,S0152
87362,S0153
87363,S025
87364,S0154
87365,S0155
87369,S0159
87370,S0150
87371,S0152
87372,S0153
87373,S025
87374,S0154
87375,S0155
87379,S0159
8738,S0181
8739,S0181
87400,S1101
87401,S1101
87402,S1102
87410,S1101
87411,S1101
87412,S1102
8742,S111
8743,S111
8744,S1121
8745,S1121
8748,S1180
8749,S1180
8750,S211
8751,S211
8760,S212
8761,S212
8770,S310
8771,S310
8780,S312
8781,S312
8782,S313
8783,S313
8784,S314
8785,S314
8786,S314
8787,S314
8788,S315
8789,S315
8790,S210
8791,S210
8792,S311
8793,S311
8794,S311
8795,S311
8796,T091
8797,T091
8798,T141
8799,T141
88000,S410
88001,S4180
88002,S4180
88003,S411
88009,S417
88010,S410
88011,S4180
88012,S4180
88013,S411
88019,S417
88020,S410
88021,S4180
88022,S4180
88023,S411
88029,S417
88100,S519
88101,S510
88102,S619
88110,S519
88111,S510
88112,S619
88120,S519
88121,S510
88122,S619
8820,S6181
8821,S6181
8822,S6181
8830,S610
8831,S610
8832,S610
8840,T012
8841,T012
8842,T012
8850,S680
8851,S680
8860,S681
8861,S681
8870,S581
8871,S581
8872,S580
8873,S580
8874,T116
8875,T116
8876,T052
8877,T052
8900,S710
8901,S710
8902,S710
8910,S810
8911,S810
8912,S810
8920,S913
8921,S913
8922,S913
8930,S912
8931,S911
8932,S911
8940,T131
8941,T131
8942,T131
8950,S981
8951,S981
8960,S980
8961,S980
8962,T053
8963,T053
8970,S881
8971,S881
8972,S880
8973,S880
8974,S889
8975,S789
8976,T055
8977,T055
90000,S1500
90001,S1501
90002,S1502
90003,S1503
9001,S153
90081,S152
90082,S157
90089,S158
9009,S159
9010,S250
9011,S251
9012,S252
9013,S253
90140,S254
90141,S254
90142,S254
90181,S255
90182,S258
90183,S257
90189,S258
9019,S259
9020,S350
90210,S351
90211,S351
90219,S351
90220,S352
90221,S352
90222,S352
90223,S352
90224,S352
90225,S352
90226,S352
90227,S352
90229,S352
90231,S353
90232,S353
90233,S353
90234,S353
90239,S352
90240,S354
90241,S354
90242,S354
90249,S354
90250,S355
90251,S355
90252,S355
90253,S355
90254,S355
90255,S355
90256,S355
90259,S355
90281,S358
90282,S358
90287,S357
90289,S358
9029,S359
90300,S452
90301,S452
90302,S452
9031,S451
9032,S552
9033,S552
9034,S652
9035,S655
9038,T114
9039,T114
9040,S750
9041,S750
9042,S751
9043,S752
90440,S859
90441,S850
90442,S855
90450,S858
90451,S851
90452,S858
90453,S851
90454,S858
9046,S951
9047,S958
9048,S959
9049,T145
9050,T902
9051,T911
9052,T921
9053,T931
9054,T932
9055,T940
9056,T923
9057,T923
9058,T925
9059,T926
9060,T901
9061,T920
9062,T900
9063,T900
9064,T926
9065,T950
9066,T952
9067,T952
9068,T958
9069,T959
9070,T905
9071,T903
9072,T913
9073,S246
9074,T924
9075,T934
9079,T144
9080,T914
9081,T915
9082,T918
9083,T941
9084,T918
9085,T980
9086,T982
9089,T941
9090,T96
9091,T97
9092,T981
9093,T983
9094,T981
9095,T96
9099,T981
9100,S0001
9101,L089
9102,S0002
9103,L089
9104,S0003
9105,L089
9106,S0004
9107,L089
9108,S0008
9109,L089
9110,S2011
9111,L089
9112,S2012
9113,L089
9114,S2013
9115,L089
9116,S2014
9117,L089
9118,S2018
9119,L089
9120,S4081
9121,L089
9122,S4082
9123,L089
9124,S4083
9125,L089
9126,S4084
9127,L089
9128,S4088
9129,L089
9130,S5081
9131,L089
9132,S5082
9133,L089
9134,S5083
9135,L089
9136,S5084
9137,L089
9138,S5088
9139,L089
9140,S6081
9141,L089
9142,S6082
9143,L089
9144,S6083
9145,L089
9146,S6084
9147,L089
9148,S6088
9149,L089
9150,S6081
9151,L089
9152,S6082
9153,L089
9154,S6083
9155,L089
9156,S6084
9157,L089
9158,S6088
9159,L089
9160,S7081
9161,L089
9162,S7082
9163,L089
9164,S7083
9165,L089
9166,S7084
9167,L089
9168,S7088
9169,L089
9170,S9081
9171,L089
9172,S9082
9173,L089
9174,S9083
9175,L089
9176,S9084
9177,L089
9178,S9088
9179,L089
9180,S0028
9181,S050
9182,S050
9189,S0028
9190,T000
9191,L089
9192,S5083
9193,L089
9194,S5083
9195,L089
9196,T000
9197,L089
9198,T000
9199,L089
920,S0005
9210,S001
9211,S001
9212,S051
9213,S051
9219,S058
9220,S200
9221,S202
9222,S301
9223,S300
9224,S302
9228,T0905
9229,T0905
92300,S400
92301,S400
92302,S400
92303,S400
92309,S407
92310,S501
92311,S500
92320,S602
92321,S602
9233,S601
9238,T1105
9239,T1105
92400,S701
92401,S700
92410,S801
92411,S800
92420,S903
92421,S900
9243,S902
9244,T1305
9245,T1305
9248,T009
9249,T1405
9251,S070
9252,S179
9260,S380
92611,S381
92612,S381
92619,S381
9268,T041
9269,T041
92700,S47
92701,S47
92702,S47
92703,S47
92709,T042
92710,S579
92711,S570
92720,S678
92721,S678
9273,S670
9278,T042
9279,T042
92800,S772
92801,S772
92810,S878
92811,S870
92820,S978
92821,S970
9283,S971
9288,T043
9289,T043
9290,T049
9299,T147
9300,T150
9301,T151
9302,T158
9308,T158
9309,T159
931,T16
932,T170
9330,T172
9331,T173
9340,T174
9341,T175
9348,T178
9349,T179
9350,T180
9351,T181
9352,T182
936,T183
937,T185
938,T189
9390,T190
9391,T193
9392,T192
9393,T198
9399,T199
9400,T260
9401,T260
9402,T261
9403,T261
9404,T261
9405,T262
9409,T264
94100,T200
94101,T200
94102,T264
94103,T200
94104,T200
94105,T200
94106,T200
94107,T200
94108,T200
94109,T200
94110,T201
94111,T201
94112,T264
94113,T201
94114,T201
94115,T201
94116,T201
94117,T201
94118,T201
94119,T201
94120,T202
94121,T202
94122,T264
94123,T202
94124,T202
94125,T202
94126,T202
94127,T202
94128,T202
94129,T202
94130,T203
94131,T203
94132,T264
94133,T203
94134,T203
94135,T203
94136,T203
94137,T203
94138,T203
94139,T203
94150,T203
94151,T203
94152,T264
94153,T203
94154,T203
94155,T203
94156,T203
94157,T203
94158,T203
94159,T203
94200,T2100
94201,T2101
94202,T2102
94203,T2103
94204,T2104
94205,T2105
94209,T2109
94210,T2110
94211,T2111
94212,T2112
94213,T2113
94214,T2114
94215,T2115
94219,T2119
94220,T2120
94221,T2121
94222,T2122
94223,T2123
94224,T2124
94225,T2125
94229,T2129
94230,T2130
94231,T2131
94232,T2132
94233,T2133
94234,T2134
94235,T2135
94239,T2139
94250,T2130
94251,T2131
94252,T2132
94253,T2133
94254,T2134
94255,T2135
94259,T2139
94300,T2200
94301,T2201
94302,T2201
94303,T2202
94304,T2202
94305,T2202
94306,T2202
94309,T2200
94310,T2210
94311,T2211
94312,T2211
94313,T2212
94314,T2212
94315,T2212
94316,T2212
94319,T2210
94320,T2220
94321,T2221
94322,T2221
94323,T2222
